"Id1","Id2","McdFullName1","McdFullName2","Lv3Name1","Lv3Name2","PolyId1","PolyId2","Cou1Name1","Cou1Name2","Length"
"0851599200","0853741600","Coolspring township","Jackson township","","",1,1,"Mercer","Mercer",7519.94248157575
"0792488800","0798658400","Fairview township","Wright township","","",1,1,"Luzerne","Luzerne",7519.88194572981
"0013220000","0013442400","Hamiltonban township","Highland township","","",1,1,"Adams","Adams",7518.1686278024
"0217552000","0331028800","Susquehanna township","Burnside township","","",1,1,"Cambria","Clearfield",7515.67386756835
"0292119200","0298535200","East Goshen township","Willistown township","","",1,1,"Chester","Chester",7513.59362753281
"0691425600","0891596000","Clifton township","Coolbaugh township","","",1,1,"Lackawanna","Monroe",7507.86605014844
"0273199200","0278654400","Halfmoon township","Worth township","","",1,1,"Centre","Centre",7506.34028402235
"1171272800","1171668000","Charleston township","Covington township","","",1,1,"Tioga","Tioga",7504.49141578332
"0056371200","0656496000","Redbank township","Ringgold township","","",1,1,"Armstrong","Jefferson",7502.40617368021
"1315049600","1315523200","Monroe township","Northmoreland township","","",1,1,"Wyoming","Wyoming",7496.69869292743
"1332976000","1337057600","Glen Rock borough","Shrewsbury township","","",1,1,"York","York",7496.30952589819
"1331258400","1338573600","Chanceford township","Windsor township","","",1,1,"York","York",7494.51348778039
"1131520800","1315482400","Colley township","North Branch township","","",1,1,"Sullivan","Wyoming",7494.32317145645
"0053593600","0190086000","Hovey township","Allegheny township","","",1,1,"Armstrong","Butler",7491.49929171988
"1251003200","1251117600","Buffalo township","Canton township","","",1,1,"Washington","Washington",7489.85129691127
"1153272000","1157650400","Harmony township","Thompson township","","",1,1,"Susquehanna","Susquehanna",7488.59831817046
"0493252000","0495496000","Harborcreek township","North East township","","",1,1,"Erie","Erie",7484.2395201855
"0293934400","0295913600","Kennett township","Pennsbury township","","",1,1,"Chester","Chester",7483.57918768157
"0177301600","0777928800","Springfield township","Upper Saucon township","","",1,2,"Bucks","Lehigh",7483.50303212398
"1152664800","1157077600","Forest Lake township","Silver Lake township","","",1,1,"Susquehanna","Susquehanna",7482.73917010847
"0255896800","0257716000","Penn Forest township","Towamensing township","","",1,1,"Carbon","Carbon",7482.06841213419
"0831240800","1056973600","Ceres township","Sharon township","","",1,1,"McKean","Potter",7480.40558329154
"0111772000","0116532000","Cumru township","Robeson township","","",1,1,"Berks","Berks",7479.11857902807
"0711505600","0712104000","Colerain township","East Drumore township","","",1,1,"Lancaster","Lancaster",7477.17529602397
"0874866400","0877839200","Menno township","Union township","","",1,1,"Mifflin","Mifflin",7475.07188703745
"0815450400","0816012800","Nippenose township","Piatt township","","",1,1,"Lycoming","Lycoming",7472.08996277221
"0176453600","0177301600","Richland township","Springfield township","","",1,1,"Bucks","Bucks",7469.38606991407
"0715201600","0718315200","Mountville borough","West Hempfield township","","",1,1,"Lancaster","Lancaster",7466.50444253382
"0715936000","0718325600","Pequea township","West Lampeter township","","",1,1,"Lancaster","Lancaster",7459.21591178317
"0494622400","0498122400","McKean township","Washington township","","",1,1,"Erie","Erie",7459.13984136523
"0512022400","0517306400","Dunbar township","Springfield township","","",1,1,"Fayette","Fayette",7457.22646888422
"0214910400","0218408000","Middle Taylor township","West Taylor township","","",1,1,"Cambria","Cambria",7456.50937721753
"0094307200","0098613600","Liberty township","Woodbury township","","",1,1,"Bedford","Bedford",7455.04516794956
"0795298400","0795299200","Nescopeck borough","Nescopeck township","","",1,1,"Luzerne","Luzerne",7454.76717697555
"1230902400","1237503200","Brokenstraw township","Sugar Grove township","","",1,1,"Warren","Warren",7449.6198911189
"1090473600","1097285600","Beaver township","Spring township","","",1,1,"Snyder","Snyder",7447.13799217579
"0511015200","0517934400","Bullskin township","Upper Tyrone township","","",1,1,"Fayette","Fayette",7443.51151117874
"0598124800","1250238400","Washington township","Amwell township","","",1,1,"Greene","Washington",7437.8355167029
"0551253600","0553094400","Chambersburg borough","Greene township","","",1,1,"Franklin","Franklin",7436.60356005807
"0633081600","0635062400","Green township","Montgomery township","","",1,1,"Indiana","Indiana",7433.09303274493
"0175468800","0178114400","Northampton township","Warwick township","","",1,1,"Bucks","Bucks",7429.39806314785
"0051034400","0057196800","Burrell township","South Bend township","","",1,1,"Armstrong","Armstrong",7428.08356152446
"0693789600","0696522400","Jefferson township","Roaring Brook township","","",1,1,"Lackawanna","Lackawanna",7426.89376335331
"1153272000","1154133600","Harmony township","Lanesboro borough","","",1,1,"Susquehanna","Susquehanna",7424.64142773426
"1276260000","1276841600","Preston township","Scott township","","",1,1,"Wayne","Wayne",7424.6146038529
"0330519200","0652859200","Bell township","Gaskill township","","",1,1,"Clearfield","Jefferson",7424.01777649007
"1171272800","1172023200","Charleston township","Duncan township","","",1,1,"Tioga","Tioga",7422.67833996117
"0153408800","0155717600","Herrick township","Orwell township","","",1,1,"Bradford","Bradford",7422.51712601341
"1150349600","1157344000","Auburn township","Springville township","","",1,1,"Susquehanna","Susquehanna",7418.62146214541
"0714782400","0716283200","Martic township","Providence township","","",1,1,"Lancaster","Lancaster",7417.99529693574
"1170715200","1171668000","Bloss township","Covington township","","",1,1,"Tioga","Tioga",7411.79268666451
"1231567200","1236120800","Conewango township","Pleasant township","","",1,1,"Warren","Warren",7405.41210442767
"1097840800","1098132000","Union township","Washington township","","",1,1,"Snyder","Snyder",7402.76643425397
"1172529600","1175296000","Farmington township","Nelson township","","",1,1,"Tioga","Tioga",7398.41067524686
"0353092800","0354433600","Greene township","Logan township","","",1,1,"Clinton","Clinton",7392.02727445134
"1111568000","1114513600","Confluence borough","Lower Turkeyfoot township","","",1,1,"Somerset","Somerset",7391.32198139692
"1071048800","1073012800","Butler township","Gordon borough","","",1,1,"Schuylkill","Schuylkill",7391.294031544
"0790667200","0795299200","Black Creek township","Nescopeck township","","",1,1,"Luzerne","Luzerne",7387.05245503729
"0151537600","0158214400","Columbia township","Wells township","","",1,1,"Bradford","Bradford",7386.2724485109
"1215602400","1216155200","Oakland township","Plum township","","",1,1,"Venango","Venango",7386.1982898754
"0293444800","0298293600","Highland township","West Fallowfield township","","",1,1,"Chester","Chester",7385.61173607961
"0098613600","0135559200","Woodbury township","North Woodbury township","","",1,1,"Bedford","Blair",7379.67785057742
"0916241600","0918391200","Pottstown borough","West Pottsgrove township","","",1,1,"Montgomery","Montgomery",7379.65138329153
"0810307200","0811433600","Armstrong township","Clinton township","","",1,1,"Lycoming","Lycoming",7379.00354995851
"0950094800","0955469600","Allen township","Northampton borough","","",1,1,"Northampton","Northampton",7378.74215313765
"1034077600","1275773600","Lackawaxen township","Palmyra township","","",1,1,"Pike","Wayne",7376.55326444351
"0550269600","0555960000","Antrim township","Peters township","","",1,1,"Franklin","Franklin",7374.38137000289
"0156018400","0158098400","Pike township","Warren township","","",1,1,"Bradford","Bradford",7370.14639322717
"0890432000","0895785600","Barrett township","Paradise township","","",1,1,"Monroe","Monroe",7369.36739073764
"1053356800","1171452800","Hector township","Clymer township","","",1,1,"Potter","Tioga",7369.31703836611
"0270742400","0274936800","Boggs township","Milesburg borough","","",1,1,"Centre","Centre",7368.11386705416
"0790459200","0796112000","Bear Creek township","Plains township","","",1,1,"Luzerne","Luzerne",7367.5570319057
"0815228000","0818598400","Muncy township","Wolf township","","",1,1,"Lycoming","Lycoming",7366.93932794345
"0851599200","0852490400","Coolspring township","Fairview township","","",1,1,"Mercer","Mercer",7366.8890514695
"0151537600","0157594400","Columbia township","Sylvania borough","","",1,1,"Bradford","Bradford",7366.76341574945
"0852490400","0854092800","Fairview township","Lake township","","",1,1,"Mercer","Mercer",7366.19229686915
"0315046400","0316214400","Monroe township","Porter township","","",1,1,"Clarion","Clarion",7359.05939111416
"1295188000","1295188800","Mount Pleasant borough","Mount Pleasant township","","",1,1,"Westmoreland","Westmoreland",7358.18222093924
"0336019200","0336028800","Pike township","Pine township","","",1,1,"Clearfield","Clearfield",7356.33527183289
"1150279200","1153409600","Ararat township","Herrick township","","",1,1,"Susquehanna","Susquehanna",7356.21154210769
"0232900800","0331665600","Gibson township","Covington township","","",1,1,"Cameron","Clearfield",7355.51741403373
"0150336000","0155044000","Asylum township","Monroe township","","",1,1,"Bradford","Bradford",7352.74550914616
"1091267200","1097840800","Chapman township","Union township","","",1,1,"Snyder","Snyder",7349.04381140509
"0114812800","0116459200","Maxatawny township","Richmond township","","",1,1,"Berks","Berks",7346.68828741406
"0714689600","0717908000","Manheim township","Upper Leacock township","","",10,1,"Lancaster","Lancaster",7345.55115413148
"0036937600","0036940000","Sewickley borough","Sewickley Heights borough","","",1,1,"Allegheny","Allegheny",7344.77409679242
"1293379200","1297219200","Hempfield township","South Greensburg borough","","",1,1,"Westmoreland","Westmoreland",7343.80866588303
"0413567200","0417190400","Hopewell township","Southampton township","","",1,1,"Cumberland","Cumberland",7341.67843060748
"0336779200","0337829600","Sandy township","Union township","","",1,1,"Clearfield","Clearfield",7338.56230783833
"1072195200","1074009600","East Union township","Kline township","","",1,1,"Schuylkill","Schuylkill",7337.39461212174
"1275773600","1275848000","Palmyra township","Paupack township","","",1,1,"Wayne","Wayne",7334.99454326479
"0912728000","0914509600","Franconia township","Lower Salford township","","",1,1,"Montgomery","Montgomery",7333.93048960156
"0156018400","0157403200","Pike township","Stevens township","","",1,1,"Bradford","Bradford",7333.48107863865
"0710437600","0712233600","Bart township","Eden township","","",1,1,"Lancaster","Lancaster",7331.65360370128
"0072226400","0075407200","Economy borough","New Sewickley township","","",1,1,"Beaver","Beaver",7331.20894113309
"1312211200","1318134400","Eaton township","Washington township","","",1,1,"Wyoming","Wyoming",7330.78621149833
"0712098400","0718272800","East Cocalico township","West Cocalico township","","",1,1,"Lancaster","Lancaster",7328.89598066386
"1170716000","1173219200","Blossburg borough","Hamilton township","","",1,1,"Tioga","Tioga",7326.84824937769
"1251946400","1258300000","Donegal township","West Finley township","","",1,1,"Washington","Washington",7324.97354604
"0754216800","0755516000","Lebanon city","North Lebanon township","","",1,1,"Lebanon","Lebanon",7324.68125928961
"0292148000","0293934400","East Marlborough township","Kennett township","","",1,1,"Chester","Chester",7321.51129845258
"0037216000","0037927400","South Fayette township","Upper St. Clair township","","",1,1,"Allegheny","Allegheny",7318.23993355467
"0735476800","0737162000","North Beaver township","S.N.P.J. borough","","",1,1,"Lawrence","Lawrence",7317.05096736518
"0150336000","0157640800","Asylum township","Terry township","","",1,1,"Bradford","Bradford",7314.55656819432
"0371174400","0374668800","Catawissa township","Main township","","",1,1,"Columbia","Columbia",7312.62200529751
"0715166400","0718281600","Mount Joy township","West Donegal township","","",2,1,"Lancaster","Lancaster",7311.48155456117
"1110577600","1110925600","Berlin borough","Brothersvalley township","","",1,1,"Somerset","Somerset",7310.9253300363
"0674075200","0870830400","Lack township","Bratton township","","",1,1,"Juniata","Mifflin",7309.19447719118
"0712134400","0717908000","East Lampeter township","Upper Leacock township","","",1,1,"Lancaster","Lancaster",7308.39097217339
"1332129600","1335511200","East Hopewell township","North Hopewell township","","",1,1,"York","York",7306.67918097453
"1332540800","1335856000","Fawn township","Peach Bottom township","","",1,1,"York","York",7304.28708497456
"0674939200","0677782400","Milford township","Turbett township","","",1,1,"Juniata","Juniata",7304.21594399442
"0374647200","0930266400","Madison township","Anthony township","","",1,1,"Columbia","Montour",7304.06051495732
"0973845600","0978130400","Jordan township","Washington township","","",1,1,"Northumberland","Northumberland",7303.9601869524
"0775557600","0778452800","North Whitehall township","Whitehall township","","",1,1,"Lehigh","Lehigh",7303.19678121535
"0156018400","1154915200","Pike township","Middletown township","","",1,1,"Bradford","Susquehanna",7302.83811101206
"0053996800","0057196800","Kiskiminetas township","South Bend township","","",1,1,"Armstrong","Armstrong",7301.73871119266
"0032540000","0033283200","Fawn township","Harrison township","","",1,1,"Allegheny","Allegheny",7301.59361845813
"0630405600","0635062400","Banks township","Montgomery township","","",1,1,"Indiana","Indiana",7300.99915468063
"0454761600","0457924800","Marple township","Upper Providence township","","",1,1,"Delaware","Delaware",7297.88058309702
"0054004000","0056356000","Kittanning borough","Rayburn township","","",1,1,"Armstrong","Armstrong",7296.64142266784
"0773361600","0774516800","Heidelberg township","Lowhill township","","",1,1,"Lehigh","Lehigh",7296.38793196279
"0173322400","0175457600","Haycock township","Nockamixon township","","",1,1,"Bucks","Bucks",7291.4991892502
"0150340000","0156809600","Athens township","Sayre borough","","",1,1,"Bradford","Bradford",7290.61826310026
"0393140000","0397830400","Greenwood township","Union township","","",1,1,"Crawford","Crawford",7289.85083504586
"0834309600","1056140000","Liberty township","Pleasant Valley township","","",1,1,"McKean","Potter",7289.46565736602
"0590074000","0593737600","Aleppo township","Jackson township","","",1,1,"Greene","Greene",7286.36467030161
"0474988800","0477292800","Millstone township","Spring Creek township","","",1,1,"Elk","Elk",7284.58292435328
"0194868800","0197119200","Mercer township","Slippery Rock township","","",1,1,"Butler","Butler",7282.23746287464
"1091206000","1194336800","Center township","Limestone township","","",1,1,"Snyder","Union",7275.60948857297
"0950094800","0952073600","Allen township","East Allen township","","",1,1,"Northampton","Northampton",7269.44993926346
"0777263200","0777910400","South Whitehall township","Upper Macungie township","","",1,1,"Lehigh","Lehigh",7266.86690159454
"0735336800","0737836800","New Castle city","Union township","","",1,1,"Lawrence","Lawrence",7264.74815765737
"0110232800","0111966400","Amity township","Douglass township","","",1,1,"Berks","Berks",7264.32359838677
"0974496000","1091267200","Lower Mahanoy township","Chapman township","","",1,1,"Northumberland","Snyder",7261.56575010484
"0370848000","0796745600","Briar Creek township","Salem township","","",1,1,"Columbia","Luzerne",7261.17788691223
"1150279200","1157650400","Ararat township","Thompson township","","",1,1,"Susquehanna","Susquehanna",7261.13619912942
"0853406400","0857244000","Hermitage city","South Pymatuning township","","",3,1,"Mercer","Mercer",7256.00409181187
"0354433600","0356215200","Logan township","Porter township","","",1,1,"Clinton","Clinton",7253.39905835845
"0637230400","0638125600","South Mahoning township","Washington township","","",1,1,"Indiana","Indiana",7253.33646289948
"1292443200","1295243200","Export borough","Murrysville borough","","",1,1,"Westmoreland","Westmoreland",7251.52668723584
"0954502400","0957919200","Lower Nazareth township","Upper Nazareth township","","",1,1,"Northampton","Northampton",7250.00840894317
"0913308800","0917917600","Hatboro borough","Upper Moreland township","","",1,1,"Montgomery","Montgomery",7248.27235980548
"0491550400","0498176000","Concord township","Wayne township","","",1,1,"Erie","Erie",7237.25253579585
"0770200000","0777263200","Allentown city","South Whitehall township","","",2,1,"Lehigh","Lehigh",7234.49071168553
"0138614400","0615883200","Woodbury township","Penn township","","",1,1,"Blair","Huntingdon",7232.88552622559
"0554870400","0555960000","Mercersburg borough","Peters township","","",1,1,"Franklin","Franklin",7231.48321811222
"0433466400","0434512000","Highspire borough","Lower Swatara township","","",1,1,"Dauphin","Dauphin",7230.86373675497
"1090031600","1090473600","Adams township","Beaver township","","",1,1,"Snyder","Snyder",7229.00108989142
"1150864800","1153816800","Bridgewater township","Jessup township","","",1,1,"Susquehanna","Susquehanna",7228.67479617488
"0157759200","0158265600","Troy township","West Burlington township","","",1,1,"Bradford","Bradford",7226.10901822108
"0635518400","0655948000","North Mahoning township","Perry township","","",1,1,"Indiana","Jefferson",7223.25012114904
"0151537600","1177510400","Columbia township","Sullivan township","","",1,1,"Bradford","Tioga",7222.83652143131
"0498122400","0498147200","Washington township","Waterford township","","",1,1,"Erie","Erie",7219.04652079755
"1114156800","1115470400","Larimer township","Northampton township","","",1,1,"Somerset","Somerset",7218.83387444493
